Student_ID,First Name,Last Name,Email,Gender,Age,Attendance (%),Study_hours_per_day,Midterm_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Final_Score
1000,Victor,Fernandez,victor.fernandez61@edu.com,Female,21,95,11,93,55,92,4,92.54
1001,Jennifer,Nelson,jennifer.nelson76@edu.com,Male,22,92,7,91,54,40,5,72.8
1002,Samantha,Black,samantha.black1@edu.com,Female,19,93,3,49,79,47,2,67.95
1003,Kenneth,Wright,kenneth.wright64@edu.com,Female,20,60,23,69,93,36,9,98.39
1004,Michelle,Price,michelle.price3@edu.com,Male,19,74,17,90,86,30,9,99.33
1005,Michael,Graham,michael.graham69@edu.com,Female,20,63,9,77,54,91,9,83.03
1006,Jessica,Reynolds,jessica.reynolds51@edu.com,Female,19,67,4,55,54,62,4,60.73
1007,Martin,Leon,martin.leon43@edu.com,Male,19,91,4,62,65,69,9,71.4
1008,James,Sanders,james.sanders9@edu.com,Female,21,78,6,96,83,52,7,86.52
1009,Kelsey,Berry,kelsey.berry55@edu.com,Male,20,84,11,62,46,35,7,65.84
1010,Rebecca,Vazquez,rebecca.vazquez99@edu.com,Female,19,73,7,39,89,39,0,66.58
1011,Michael,Webster,michael.webster48@edu.com,Male,22,75,23,96,84,53,5,100.0
1012,Marcus,Brown,marcus.brown61@edu.com,Male,18,98,3,69,43,33,9,59.91
1013,Christopher,Estrada,christopher.estrada95@edu.com,Male,22,66,6,72,70,69,0,70.18
1014,Raymond,Schneider,raymond.schneider15@edu.com,Male,21,71,21,77,40,79,2,94.42
1015,Ronald,Fowler,ronald.fowler18@edu.com,Male,18,80,7,37,96,67,9,72.19
1016,Carlos,Hansen,carlos.hansen19@edu.com,Male,22,87,9,73,57,44,3,75.03
1017,Elizabeth,Lee,elizabeth.lee38@edu.com,Female,19,67,4,91,58,83,4,78.21
1018,Heather,Jenkins,heather.jenkins50@edu.com,Female,22,95,7,90,72,52,10,80.72
1019,Bryan,Hudson,bryan.hudson50@edu.com,Male,21,74,15,38,70,73,5,73.87
1020,Justin,Fox,justin.fox38@edu.com,Female,18,69,22,61,46,81,5,82.36
1021,Rebekah,Spencer,rebekah.spencer35@edu.com,Male,22,89,13,71,97,60,2,93.71
1022,Ruth,Hanson,ruth.hanson64@edu.com,Female,21,72,9,56,67,39,0,69.36
1023,Matthew,Briggs,matthew.briggs2@edu.com,Female,22,69,6,59,93,45,0,67.41
1024,Laurie,Martin,laurie.martin40@edu.com,Male,20,86,7,69,92,87,8,87.99
1025,Phillip,Gould,phillip.gould67@edu.com,Male,18,74,19,56,48,82,1,84.62
1026,Stephanie,Wright,stephanie.wright82@edu.com,Male,18,71,0,31,90,69,3,57.85
1027,Michael,Porter,michael.porter26@edu.com,Male,21,76,6,81,73,32,5,77.35
1028,Gregory,Mitchell,gregory.mitchell31@edu.com,Female,19,72,16,60,63,94,7,82.17
1029,Robert,Wyatt,robert.wyatt96@edu.com,Female,20,78,14,49,92,81,3,82.26
1030,John,Jackson,john.jackson2@edu.com,Male,20,80,2,36,97,54,9,71.02
1031,Kevin,Tucker,kevin.tucker66@edu.com,Female,21,84,20,72,69,88,10,100.0
1032,Paul,Walker,paul.walker87@edu.com,Male,20,62,18,53,99,30,7,79.25
1033,Jared,Delgado,jared.delgado53@edu.com,Female,22,86,7,91,56,63,4,84.62
1034,Mason,Gonzalez,mason.gonzalez32@edu.com,Male,22,85,9,86,99,39,0,90.56
1035,Eric,Rogers,eric.rogers14@edu.com,Female,19,98,16,56,57,92,9,90.21
1036,Antonio,Schmitt,antonio.schmitt91@edu.com,Male,20,93,8,76,91,75,2,88.89
1037,Erica,Chavez,erica.chavez96@edu.com,Male,21,65,20,32,93,36,8,72.21
1038,Kenneth,Spears,kenneth.spears37@edu.com,Female,19,75,21,100,79,61,5,100.0
1039,Stefanie,Owens,stefanie.owens40@edu.com,Female,22,94,6,85,44,64,5,73.83
1040,Carolyn,Walker,carolyn.walker27@edu.com,Female,22,71,21,76,67,67,7,96.43
1041,Tyler,Woodard,tyler.woodard89@edu.com,Male,22,95,12,73,67,90,0,92.28
1042,Linda,Lee,linda.lee24@edu.com,Female,22,61,17,88,79,60,1,92.79
1043,Devon,Williams,devon.williams80@edu.com,Female,20,81,15,77,54,55,0,82.49
1044,Jill,Norman,jill.norman72@edu.com,Male,18,98,21,60,82,73,2,94.12
1045,Teresa,Davenport,teresa.davenport71@edu.com,Female,19,84,0,76,97,79,0,83.25
1046,Tracey,Tate,tracey.tate8@edu.com,Male,18,90,11,51,40,34,0,56.67
1047,Marco,Morrow,marco.morrow34@edu.com,Female,21,96,2,74,41,76,5,73.16
1048,Daniel,Castaneda,daniel.castaneda76@edu.com,Female,18,80,18,39,50,43,10,71.77
1049,Richard,Smith,richard.smith16@edu.com,Female,21,80,12,90,65,70,2,90.31
1050,Ann,Martin,ann.martin20@edu.com,Female,18,83,0,39,73,86,0,62.75
1051,Andres,Thomas,andres.thomas61@edu.com,Male,22,67,5,60,81,31,1,62.44
1052,Lisa,Johns,lisa.johns70@edu.com,Male,22,65,23,81,78,71,5,100.0
1053,Jeffrey,Olson,jeffrey.olson60@edu.com,Female,22,95,7,99,63,79,10,95.84
1054,Susan,Ford,susan.ford71@edu.com,Male,19,81,5,93,69,47,1,76.97
1055,Heather,Keller,heather.keller81@edu.com,Female,20,62,23,85,83,94,7,100.0
1056,Beth,Marquez,beth.marquez99@edu.com,Male,21,97,14,43,81,78,6,83.44
1057,William,Davis,william.davis74@edu.com,Female,21,89,12,87,91,91,0,96.57
1058,Brandon,Jones,brandon.jones13@edu.com,Male,20,96,10,62,63,90,5,82.43
1059,Holly,Davenport,holly.davenport18@edu.com,Female,22,87,12,52,54,35,10,68.0
1060,Brittany,Russo,brittany.russo1@edu.com,Female,19,81,11,56,88,35,1,75.57
1061,Matthew,Hall,matthew.hall54@edu.com,Male,19,61,14,82,95,49,4,96.75
1062,Jonathan,Hamilton,jonathan.hamilton83@edu.com,Female,18,67,6,61,91,65,8,81.47
1063,Charlene,Hernandez,charlene.hernandez8@edu.com,Male,18,63,15,70,80,88,3,97.09
1064,Monica,Clark,monica.clark5@edu.com,Female,19,82,10,33,48,61,8,58.18
1065,Jose,Horne,jose.horne58@edu.com,Male,18,82,13,81,99,56,2,93.89
1066,Lance,Smith,lance.smith7@edu.com,Male,22,91,4,34,81,43,1,57.81
1067,Nathan,Griffin,nathan.griffin46@edu.com,Male,20,87,9,81,100,85,1,100.0
1068,Joseph,Christian,joseph.christian83@edu.com,Male,18,83,12,66,50,62,8,71.5
1069,Richard,Smith,richard.smith97@edu.com,Female,19,92,10,93,68,33,8,81.27
1070,Derrick,Davis,derrick.davis30@edu.com,Male,19,71,19,78,82,95,0,96.56
1071,Kelly,Adkins,kelly.adkins56@edu.com,Female,18,80,18,55,90,39,0,79.47
1072,Brittany,Hernandez,brittany.hernandez3@edu.com,Female,22,83,18,90,98,54,5,100.0
1073,Melissa,Wright,melissa.wright60@edu.com,Male,18,65,0,38,84,94,4,68.22
1074,Janet,Gregory,janet.gregory83@edu.com,Male,19,80,13,73,99,36,7,90.36
1075,Megan,Nguyen,megan.nguyen65@edu.com,Male,18,96,10,57,43,49,4,63.08
1076,Michele,Odonnell,michele.odonnell46@edu.com,Male,18,80,12,42,93,78,6,82.34
1077,Alyssa,Walters,alyssa.walters47@edu.com,Female,18,86,1,55,91,68,9,73.59
1078,Sharon,Miller,sharon.miller11@edu.com,Male,21,99,12,80,64,59,1,83.46
1079,Mark,Brown,mark.brown40@edu.com,Female,22,84,19,44,69,71,1,82.17
1080,Mark,Williams,mark.williams15@edu.com,Female,18,84,16,91,93,83,6,100.0
1081,Jeffrey,Zuniga,jeffrey.zuniga96@edu.com,Female,20,82,18,53,95,91,1,90.89
1082,Ashley,Chan,ashley.chan84@edu.com,Male,20,90,8,45,49,88,1,68.21
1083,Adrian,Gregory,adrian.gregory43@edu.com,Female,19,87,6,87,91,66,3,93.8
1084,Brittany,Shaw,brittany.shaw56@edu.com,Female,19,74,3,50,74,73,4,67.8
1085,Amanda,Cook,amanda.cook87@edu.com,Female,22,74,17,93,82,37,2,94.15
1086,Brandi,Benjamin,brandi.benjamin89@edu.com,Female,19,93,2,75,51,85,9,75.96
1087,Ian,Frazier,ian.frazier62@edu.com,Male,20,79,0,88,78,57,0,77.48
1088,Peter,Williams,peter.williams7@edu.com,Female,21,90,17,81,82,46,1,91.02
1089,Dennis,Fernandez,dennis.fernandez21@edu.com,Female,19,77,23,49,45,53,6,73.51
1090,Eric,Long,eric.long65@edu.com,Male,20,88,23,98,72,73,4,100.0
1091,David,Jenkins,david.jenkins4@edu.com,Female,21,64,22,64,53,35,6,81.72
1092,Rebecca,Bradley,rebecca.bradley34@edu.com,Male,18,60,6,33,68,53,1,53.18
1093,Robert,Reid,robert.reid49@edu.com,Male,20,86,7,58,80,52,3,75.56
1094,Matthew,Novak,matthew.novak97@edu.com,Male,20,83,18,57,79,39,1,79.22
1095,Cassidy,Obrien,cassidy.obrien76@edu.com,Male,20,96,24,70,97,94,2,100.0
1096,Tina,Gonzalez,tina.gonzalez3@edu.com,Male,20,60,2,76,85,80,8,82.88
1097,Brianna,Lucas,brianna.lucas43@edu.com,Male,19,70,9,44,62,79,2,68.34
1098,Erica,Wilkerson,erica.wilkerson62@edu.com,Female,20,90,20,77,71,40,3,87.51
1099,Ryan,Thompson,ryan.thompson2@edu.com,Female,18,78,1,86,75,48,2,78.51
1100,Melissa,Perez,melissa.perez89@edu.com,Male,18,80,4,73,54,73,4,74.51
1101,Sarah,Johnson,sarah.johnson55@edu.com,Female,20,70,23,96,71,77,5,100.0
1102,Paul,Yang,paul.yang9@edu.com,Male,18,95,21,86,89,47,2,99.85
1103,John,Frost,john.frost97@edu.com,Male,21,91,18,58,40,75,6,82.43
1104,Erica,King,erica.king6@edu.com,Male,21,87,10,63,40,30,7,64.13
1105,Mary,White,mary.white93@edu.com,Female,18,93,11,75,61,47,7,83.81
1106,Steven,Arias,steven.arias6@edu.com,Male,21,71,1,36,83,33,1,52.39
1107,Brandy,Chang,brandy.chang83@edu.com,Male,18,87,11,34,87,63,4,73.04
1108,Denise,Smith,denise.smith93@edu.com,Male,20,60,10,53,51,51,1,71.48
1109,Christopher,Reyes,christopher.reyes49@edu.com,Female,19,75,12,54,89,87,7,81.15
1110,Kimberly,Barber,kimberly.barber36@edu.com,Male,22,87,14,30,67,46,8,70.76
1111,Shelby,Nelson,shelby.nelson1@edu.com,Female,19,94,2,89,72,52,1,81.99
1112,Kelly,Patton,kelly.patton9@edu.com,Male,19,94,2,86,50,31,3,70.92
1113,Charles,Malone,charles.malone52@edu.com,Male,22,96,16,86,97,62,3,96.62
1114,Christopher,Miller,christopher.miller60@edu.com,Female,19,75,19,97,63,82,4,100.0
1115,Kyle,Gutierrez,kyle.gutierrez39@edu.com,Male,21,77,0,70,99,57,3,77.37
1116,Christina,Zuniga,christina.zuniga68@edu.com,Female,19,83,1,69,53,78,1,65.89
1117,Tara,Barrera,tara.barrera22@edu.com,Female,19,78,16,64,70,62,3,84.22
1118,Timothy,Robinson,timothy.robinson10@edu.com,Male,20,73,18,92,84,92,3,100.0
1119,Anthony,Lynch,anthony.lynch39@edu.com,Male,22,91,5,60,75,74,0,73.73
1120,David,Hall,david.hall6@edu.com,Male,22,83,17,62,56,41,3,72.38
1121,Logan,Brown,logan.brown73@edu.com,Male,18,68,24,94,60,86,3,100.0
1122,Mariah,Stanton,mariah.stanton45@edu.com,Female,21,72,9,97,58,37,0,76.18
1123,James,Harris,james.harris15@edu.com,Male,18,98,9,42,61,71,10,70.65
1124,James,Johnson,james.johnson78@edu.com,Male,22,67,6,93,100,93,7,98.65
1125,Emily,Hobbs,emily.hobbs2@edu.com,Female,19,73,20,67,96,58,0,94.58
1126,Hannah,Herman,hannah.herman11@edu.com,Female,19,65,22,73,76,44,7,92.77
1127,Kevin,Bennett,kevin.bennett99@edu.com,Female,18,62,2,69,77,60,0,73.91
1128,Julia,Taylor,julia.taylor75@edu.com,Female,22,74,0,31,89,37,3,52.62
1129,Michele,Waters,michele.waters64@edu.com,Female,22,71,24,92,57,55,6,99.25
1130,Jonathan,Norris,jonathan.norris41@edu.com,Female,18,84,19,47,63,68,3,75.59
1131,Sue,Escobar,sue.escobar83@edu.com,Male,22,88,18,98,63,91,8,100.0
1132,Nancy,Fields,nancy.fields86@edu.com,Female,19,94,22,97,89,67,0,100.0
1133,Donna,Jimenez,donna.jimenez31@edu.com,Male,22,97,8,53,67,80,1,80.98
1134,Chase,Lawson,chase.lawson20@edu.com,Male,18,94,20,46,70,70,9,82.08
1135,Rodney,Powers,rodney.powers95@edu.com,Male,20,98,6,67,99,78,5,86.44
1136,Christina,Kirby,christina.kirby80@edu.com,Male,18,76,7,63,50,42,8,59.56
1137,Adriana,Ortiz,adriana.ortiz27@edu.com,Female,20,74,17,99,85,86,0,100.0
1138,Deborah,Mcdowell,deborah.mcdowell90@edu.com,Male,21,100,3,63,80,94,3,82.81
1139,Catherine,Herrera,catherine.herrera61@edu.com,Female,22,77,23,57,40,42,2,74.36
1140,William,Le,william.le21@edu.com,Male,20,95,22,55,62,33,5,76.53
1141,Jeff,Pena,jeff.pena25@edu.com,Female,19,66,8,42,44,53,8,57.31
1142,Roy,Blevins,roy.blevins81@edu.com,Female,22,80,3,71,49,38,6,67.09
1143,Ryan,Tran,ryan.tran18@edu.com,Male,18,79,24,30,94,86,1,91.16
1144,Joseph,Kennedy,joseph.kennedy60@edu.com,Male,19,80,22,87,96,81,4,100.0
1145,Mark,Keith,mark.keith81@edu.com,Female,18,93,2,68,75,95,7,81.85
1146,Toni,Shepard,toni.shepard21@edu.com,Female,21,100,2,32,40,73,7,52.34
1147,Elizabeth,Montes,elizabeth.montes13@edu.com,Female,18,90,18,64,40,52,10,77.99
1148,Michael,Duncan,michael.duncan79@edu.com,Female,19,60,11,64,45,83,7,77.06
1149,Hailey,Thomas,hailey.thomas11@edu.com,Male,22,83,21,46,53,80,9,82.46
1150,Paige,Flores,paige.flores28@edu.com,Female,21,71,13,65,91,74,7,90.93
1151,Jessica,Brown,jessica.brown32@edu.com,Male,18,72,10,80,59,47,10,77.99
1152,Bradley,Allen,bradley.allen56@edu.com,Male,20,98,16,50,43,58,10,77.07
1153,Dana,Lee,dana.lee51@edu.com,Female,20,100,21,44,99,50,4,90.71
1154,Margaret,Medina,margaret.medina18@edu.com,Female,22,66,9,68,72,43,10,75.56
1155,Jennifer,Jacobs,jennifer.jacobs10@edu.com,Male,21,94,10,46,53,34,0,56.74
1156,Tyler,Daniels,tyler.daniels37@edu.com,Male,19,69,16,98,70,71,9,98.67
1157,Eric,Carr,eric.carr57@edu.com,Male,21,92,20,33,58,87,5,79.05
1158,Anne,Sharp,anne.sharp72@edu.com,Male,20,75,7,74,71,40,8,75.97
1159,Robert,Davis,robert.davis98@edu.com,Female,19,94,3,38,54,77,8,60.47
1160,Jasmine,Davidson,jasmine.davidson69@edu.com,Male,22,86,5,81,99,80,5,86.69
1161,Catherine,Mccann,catherine.mccann35@edu.com,Female,22,62,7,33,65,87,2,63.65
1162,Michele,Miller,michele.miller37@edu.com,Male,20,95,3,39,91,42,2,63.8
1163,Vanessa,Ortiz,vanessa.ortiz15@edu.com,Female,18,81,10,49,65,41,10,69.75
1164,Caitlin,Harris,caitlin.harris4@edu.com,Male,22,93,14,92,65,86,4,99.69
1165,Debra,Pham,debra.pham94@edu.com,Female,19,77,14,54,86,77,10,88.48
1166,Luke,Lopez,luke.lopez12@edu.com,Female,18,77,1,61,98,59,2,74.39
1167,Virginia,Arnold,virginia.arnold44@edu.com,Female,18,83,5,55,47,31,1,62.06
1168,Thomas,Gallagher,thomas.gallagher7@edu.com,Female,21,65,3,80,83,60,4,82.39
1169,Julia,Conley,julia.conley49@edu.com,Female,21,63,22,81,64,33,8,91.61
1170,Carolyn,Mcneil,carolyn.mcneil89@edu.com,Male,19,99,7,59,95,44,9,83.06
1171,Brittney,Cohen,brittney.cohen52@edu.com,Male,21,94,1,63,80,54,4,67.91
1172,Sheila,Turner,sheila.turner4@edu.com,Female,21,62,19,44,73,42,0,78.47
1173,Jamie,Hensley,jamie.hensley28@edu.com,Female,20,89,22,92,47,52,1,92.27
1174,Kristy,Maynard,kristy.maynard61@edu.com,Female,20,83,9,44,60,47,2,68.47
1175,Bernard,Becker,bernard.becker93@edu.com,Male,21,92,3,50,75,53,6,65.51
1176,John,Buckley,john.buckley26@edu.com,Female,22,88,14,100,40,64,7,88.52
1177,Jeremy,Hill,jeremy.hill87@edu.com,Male,20,70,12,65,42,73,8,79.25
1178,Nicholas,Mendoza,nicholas.mendoza7@edu.com,Female,21,66,5,82,100,87,5,95.64
1179,James,Lynch,james.lynch92@edu.com,Male,18,99,10,79,57,88,4,89.16
1180,Timothy,Stanley,timothy.stanley64@edu.com,Female,20,80,23,70,76,49,7,94.07
1181,Jessica,Williams,jessica.williams1@edu.com,Female,20,99,20,52,90,74,5,97.32
1182,Adrienne,Brown,adrienne.brown77@edu.com,Male,21,65,6,51,87,43,7,75.59
1183,Norma,Walker,norma.walker37@edu.com,Male,22,85,4,63,90,74,5,83.76
1184,Angela,Shaffer,angela.shaffer72@edu.com,Female,21,72,13,50,78,92,1,85.73
1185,Jeremy,Le,jeremy.le21@edu.com,Female,20,75,1,31,41,65,3,46.46
1186,Katherine,Nguyen,katherine.nguyen67@edu.com,Male,18,61,17,81,68,39,1,81.17
1187,Olivia,Allen,olivia.allen56@edu.com,Male,18,96,20,48,85,45,0,85.61
1188,Jessica,Garner,jessica.garner91@edu.com,Female,21,79,5,32,82,94,3,72.15
1189,Valerie,Morales,valerie.morales51@edu.com,Female,18,75,17,68,94,41,10,90.56
1190,Anna,Peterson,anna.peterson63@edu.com,Male,19,72,0,49,91,51,3,65.31
1191,Mary,Cox,mary.cox36@edu.com,Female,19,90,14,33,68,65,8,74.26
1192,Juan,Marquez,juan.marquez70@edu.com,Female,19,69,3,96,72,80,1,89.01
1193,Monica,Hernandez,monica.hernandez86@edu.com,Male,19,97,2,94,97,49,9,92.67
1194,Ashley,Avery,ashley.avery22@edu.com,Male,20,66,16,40,98,43,8,81.67
1195,Carol,Morgan,carol.morgan89@edu.com,Male,21,69,11,49,47,91,10,73.3
1196,Christopher,Estrada,christopher.estrada14@edu.com,Male,21,97,23,97,97,34,0,100.0
1197,Carlos,Montes,carlos.montes59@edu.com,Female,19,69,1,98,60,82,3,85.55
1198,Calvin,Jacobs,calvin.jacobs86@edu.com,Female,18,77,18,62,60,56,6,80.16
1199,Elizabeth,Robertson,elizabeth.robertson7@edu.com,Male,21,63,8,35,89,65,9,73.21
1200,Frank,Montes,frank.montes27@edu.com,Female,20,79,13,57,68,61,8,77.0
1201,Anthony,Jones,anthony.jones31@edu.com,Female,18,87,14,39,75,47,5,72.47
1202,Kaitlin,Miller,kaitlin.miller5@edu.com,Male,22,80,11,74,78,72,6,93.11
1203,Amy,Esparza,amy.esparza59@edu.com,Male,21,94,0,88,60,30,3,69.66
1204,Janet,King,janet.king69@edu.com,Male,19,64,20,47,88,49,6,86.59
1205,Eric,Aguirre,eric.aguirre79@edu.com,Male,19,62,13,76,44,95,1,81.28
1206,Leonard,Jones,leonard.jones99@edu.com,Male,20,67,23,41,84,81,9,90.12
1207,Crystal,Moody,crystal.moody21@edu.com,Male,22,77,13,76,90,71,4,93.32
1208,Amy,Lewis,amy.lewis31@edu.com,Female,20,85,4,43,68,93,1,75.17
1209,James,Barron,james.barron87@edu.com,Female,18,71,20,33,67,83,7,81.85
1210,Grace,Joseph,grace.joseph34@edu.com,Female,22,97,0,57,48,75,2,62.5
1211,Joshua,Kelly,joshua.kelly33@edu.com,Male,18,96,3,63,83,40,2,71.26
1212,Samuel,Strickland,samuel.strickland90@edu.com,Male,18,98,1,89,87,33,7,79.03
1213,Jeremy,Oconnell,jeremy.oconnell51@edu.com,Female,22,83,23,75,74,51,1,90.37
1214,Debra,Jennings,debra.jennings24@edu.com,Male,20,95,10,97,99,66,0,97.82
1215,Herbert,Martinez,herbert.martinez33@edu.com,Male,20,93,18,97,42,89,1,95.44
1216,Nicholas,Garcia,nicholas.garcia37@edu.com,Female,18,75,20,36,91,77,1,94.0
1217,Christopher,Murphy,christopher.murphy42@edu.com,Female,18,80,16,43,43,75,5,67.0
1218,Richard,Green,richard.green71@edu.com,Male,20,86,14,73,100,74,1,99.32
1219,Wayne,Johnson,wayne.johnson60@edu.com,Female,21,94,15,76,87,81,4,99.02
1220,Veronica,Henderson,veronica.henderson87@edu.com,Male,20,95,2,78,70,81,3,73.85
1221,Jennifer,Clarke,jennifer.clarke10@edu.com,Female,19,79,13,35,65,55,8,74.22
1222,Jennifer,Wong,jennifer.wong1@edu.com,Female,18,81,22,89,98,80,1,100.0
1223,Brandon,Murillo,brandon.murillo64@edu.com,Male,22,72,16,66,79,94,7,93.96
1224,Patrick,Flores,patrick.flores96@edu.com,Female,19,69,1,95,84,75,10,81.41
1225,Ryan,Ward,ryan.ward98@edu.com,Female,21,62,23,89,73,81,8,100.0
1226,Jermaine,Mcintosh,jermaine.mcintosh55@edu.com,Female,18,98,6,83,64,53,6,80.89
1227,Anthony,Gallegos,anthony.gallegos10@edu.com,Female,18,90,12,30,65,60,5,65.83
1228,Tammy,Solomon,tammy.solomon27@edu.com,Female,21,88,14,55,46,68,10,73.7
1229,Matthew,Tanner,matthew.tanner89@edu.com,Female,18,82,10,51,72,35,1,65.01
1230,Jacob,Watkins,jacob.watkins13@edu.com,Male,22,86,7,59,94,40,9,84.49
1231,Nicholas,Smith,nicholas.smith22@edu.com,Male,22,61,17,34,87,40,9,71.92
1232,Lori,Sanchez,lori.sanchez65@edu.com,Female,19,91,4,61,53,77,2,73.47
1233,Kelsey,Summers,kelsey.summers55@edu.com,Male,18,73,1,81,87,37,7,74.38
1234,Rachel,Hunt,rachel.hunt81@edu.com,Female,18,60,9,66,48,71,9,68.78
1235,Billy,Hayes,billy.hayes94@edu.com,Female,20,96,19,40,98,32,10,77.58
1236,Michael,Berry,michael.berry52@edu.com,Male,18,72,8,46,77,50,0,69.37
1237,Sean,Harper,sean.harper55@edu.com,Male,20,83,4,96,73,52,5,85.23
1238,Tammy,Walters,tammy.walters74@edu.com,Female,20,79,7,70,53,81,5,72.89
1239,William,Walker,william.walker32@edu.com,Male,18,68,3,68,46,35,4,61.65
1240,Austin,Williams,austin.williams58@edu.com,Female,22,81,1,81,91,59,6,83.25
1241,Bonnie,Wright,bonnie.wright91@edu.com,Female,21,63,11,100,92,87,10,100.0
1242,Gary,Day,gary.day4@edu.com,Male,19,95,0,33,92,74,7,64.91
1243,David,Landry,david.landry99@edu.com,Female,18,64,19,89,76,40,9,93.94
1244,Laurie,Spence,laurie.spence26@edu.com,Female,18,77,10,67,50,75,7,78.82
1245,Marcus,Morris,marcus.morris64@edu.com,Male,21,100,17,39,63,89,6,82.61
1246,Randy,Powers,randy.powers58@edu.com,Male,21,71,7,52,76,46,3,68.52
1247,Greg,Daugherty,greg.daugherty52@edu.com,Male,22,62,1,42,59,60,4,50.11
1248,Roy,Johnson,roy.johnson94@edu.com,Male,21,74,14,60,49,94,9,79.63
1249,Ian,Juarez,ian.juarez95@edu.com,Male,21,78,21,96,71,47,8,100.0
1250,Kathleen,Brooks,kathleen.brooks61@edu.com,Female,22,95,23,55,67,78,9,91.02
1251,Gregory,Little,gregory.little62@edu.com,Female,20,72,21,58,44,33,9,76.87
1252,James,Kim,james.kim70@edu.com,Female,20,60,2,45,88,79,4,66.31
1253,Charles,Young,charles.young22@edu.com,Male,19,71,10,35,45,47,1,53.35
1254,James,Johnson,james.johnson84@edu.com,Male,20,67,8,46,42,85,5,63.78
1255,Ryan,Delgado,ryan.delgado36@edu.com,Female,19,62,15,99,81,56,5,100.0
1256,Melissa,Brown,melissa.brown15@edu.com,Male,22,79,2,32,65,34,10,53.0
1257,John,Bird,john.bird19@edu.com,Male,22,89,16,73,83,93,2,100.0
1258,Nicholas,Oliver,nicholas.oliver94@edu.com,Female,19,60,13,72,83,88,9,92.22
1259,Alexandra,Mills,alexandra.mills28@edu.com,Female,19,66,13,68,76,69,7,86.79
1260,Patricia,Martin,patricia.martin39@edu.com,Female,19,82,14,35,94,45,4,75.53
1261,Lori,Smith,lori.smith83@edu.com,Male,22,82,10,94,71,68,2,94.44
1262,Dawn,Wright,dawn.wright99@edu.com,Male,20,74,21,90,71,32,2,97.58
1263,Carolyn,Griffin,carolyn.griffin46@edu.com,Female,18,77,18,57,97,49,3,90.42
1264,Jonathan,Miller,jonathan.miller84@edu.com,Male,18,90,20,92,62,93,7,100.0
1265,Michael,Lawrence,michael.lawrence76@edu.com,Female,18,77,12,65,90,58,7,89.05
1266,Robert,Taylor,robert.taylor28@edu.com,Male,22,63,10,57,98,50,4,74.21
1267,Caroline,Ho,caroline.ho87@edu.com,Male,20,61,7,39,66,75,7,64.23
1268,Tammy,Hill,tammy.hill41@edu.com,Female,19,69,23,98,56,37,6,96.29
1269,John,Lawrence,john.lawrence66@edu.com,Female,21,76,3,71,81,78,4,76.6
1270,Monica,Garza,monica.garza35@edu.com,Male,18,74,8,84,72,58,0,79.44
1271,Michael,Morales,michael.morales81@edu.com,Male,22,97,23,73,45,40,3,88.41
1272,Bruce,Thompson,bruce.thompson40@edu.com,Male,18,93,4,49,69,64,8,66.45
1273,Michael,Stuart,michael.stuart28@edu.com,Male,22,73,20,100,41,73,8,92.81
1274,Jennifer,Bean,jennifer.bean54@edu.com,Male,21,89,21,98,48,95,5,100.0
1275,Jennifer,Watkins,jennifer.watkins47@edu.com,Female,21,71,19,93,75,51,0,91.84
1276,David,Floyd,david.floyd39@edu.com,Female,22,90,24,83,100,31,5,100.0
1277,Kelly,Ramirez,kelly.ramirez1@edu.com,Male,22,72,5,80,58,38,9,75.12
1278,Margaret,Graves,margaret.graves38@edu.com,Female,21,93,13,73,75,48,10,82.46
1279,Nicholas,Kim,nicholas.kim66@edu.com,Male,20,78,22,66,74,75,8,93.58
1280,Christine,Brown,christine.brown73@edu.com,Male,21,87,22,55,71,38,5,77.39
1281,Heather,Barrett,heather.barrett76@edu.com,Male,20,60,3,36,65,83,0,56.93
1282,Robert,Zavala,robert.zavala58@edu.com,Female,20,83,6,59,69,57,4,70.27
1283,Ruth,Miller,ruth.miller14@edu.com,Male,20,91,4,95,79,68,7,85.7
1284,Gregory,Davis,gregory.davis90@edu.com,Female,20,62,21,80,72,58,10,100.0
1285,Joseph,Bernard,joseph.bernard62@edu.com,Female,21,74,24,76,73,45,3,93.9
1286,Lee,Newton,lee.newton24@edu.com,Female,20,94,10,99,91,67,10,100.0
1287,Melissa,Johnson,melissa.johnson33@edu.com,Female,20,68,7,55,97,54,8,74.89
1288,Amy,Ramirez,amy.ramirez38@edu.com,Male,19,81,23,33,90,86,9,91.3
1289,Todd,Hernandez,todd.hernandez15@edu.com,Male,22,77,6,54,80,68,8,78.26
1290,Alexis,Boyd,alexis.boyd51@edu.com,Male,21,61,4,94,63,83,0,82.33
1291,Thomas,Frost,thomas.frost92@edu.com,Male,18,85,11,73,92,58,8,91.52
1292,Brianna,Trujillo,brianna.trujillo19@edu.com,Male,20,73,22,60,93,54,0,93.18
